Report Name: Log Report
Location IP,Collection Time,Location,Status,HTTP Status Code,DNS Response Time (ms),Connection Time (ms),SSL Handshake Time (ms),First Byte Time (ms),Download Time (ms),Response Time (ms),Content Length (B),Resolved IP,Reason
134.195.196.243,October 9 2024 1:48:30 PM EDT,Toronto - CA,Up,200,14,1,23,130,5,174,152440,104.18.8.189,-
45.10.22.81,October 9 2024 1:48:30 PM EDT,Las Vegas - US,Up,200,14,9,20,243,9,295,152440,104.18.9.189,-
104.236.16.22,October 9 2024 1:43:26 PM EDT,New York - US,Up,200,70,1,14,97,5,187,152440,104.18.8.189,-
198.211.100.169,October 9 2024 1:38:21 PM EDT,New York - US,Up,200,29,5,15,270,9,328,152440,104.18.8.189,-
169.197.141.229,October 9 2024 1:33:19 PM EDT,New York - US,Up,200,15,1,17,312,5,350,152440,104.18.9.189,-
104.236.114.81,October 9 2024 1:28:15 PM EDT,New York - US,Up,200,42,7,19,452,3,523,152440,104.18.9.189,-
45.58.47.160,October 9 2024 1:23:11 PM EDT,New York - US,Up,200,93,6,15,358,4,476,152440,104.18.8.189,-
66.165.253.194,October 9 2024 1:18:10 PM EDT,New York - US,Up,200,52,2,21,202,5,282,152440,104.18.9.189,-
131.153.220.98,October 9 2024 1:18:10 PM EDT,Virginia - US,Up,200,14,1,25,228,4,272,152440,104.18.8.189,-
134.195.196.243,October 9 2024 1:18:10 PM EDT,Toronto - CA,Up,200,34,1,22,204,4,266,152440,104.18.8.189,-
64.235.50.24,October 9 2024 1:18:10 PM EDT,Las Vegas - US,Up,200,23,7,16,324,8,378,152440,104.18.8.189,-
45.58.47.160,October 9 2024 1:13:05 PM EDT,New York - US,Up,200,65,4,25,321,4,419,152440,104.18.9.189,-
66.165.233.146,October 9 2024 1:08:02 PM EDT,New York - US,Up,200,63,2,12,347,5,429,152440,104.18.8.189,-
209.151.153.107,October 9 2024 1:02:57 PM EDT,New York - US,Up,200,21,3,12,304,4,344,152440,104.18.8.189,-
66.165.253.194,October 9 2024 12:57:54 PM EDT,New York - US,Up,200,49,2,11,313,3,379,152440,104.18.8.189,-
104.236.114.81,October 9 2024 12:52:52 PM EDT,New York - US,Up,200,34,8,18,243,16,319,152440,104.18.8.189,-
66.165.233.146,October 9 2024 12:47:47 PM EDT,New York - US,Up,200,73,4,14,315,6,412,152440,104.18.8.189,-
108.62.123.84,October 9 2024 12:47:47 PM EDT,Virginia - US,Up,200,43,1,13,337,9,404,152440,104.18.9.189,-
134.195.196.243,October 9 2024 12:47:47 PM EDT,Toronto - CA,Up,200,36,1,9,145,4,195,152440,104.18.8.189,-
45.10.22.81,October 9 2024 12:47:47 PM EDT,Las Vegas - US,Up,200,13,10,22,461,9,515,152440,104.18.9.189,-
169.197.141.229,October 9 2024 12:42:46 PM EDT,New York - US,Up,200,14,1,11,190,7,223,152440,104.18.9.189,-
172.96.165.98,October 9 2024 12:37:45 PM EDT,New York - US,Up,200,26,1,20,304,6,357,152440,104.18.9.189,-
104.236.114.81,October 9 2024 12:32:40 PM EDT,New York - US,Up,200,17,8,44,296,1,366,152440,104.18.8.189,-
104.236.16.22,October 9 2024 12:27:37 PM EDT,New York - US,Up,200,22,2,21,277,4,326,152440,104.18.9.189,-
66.165.253.194,October 9 2024 12:22:32 PM EDT,New York - US,Up,200,44,2,10,224,5,285,152440,104.18.9.189,-
104.236.16.22,October 9 2024 12:17:25 PM EDT,New York - US,Up,200,17,2,10,349,3,381,152440,104.18.8.189,-
23.105.39.121,October 9 2024 12:17:25 PM EDT,Virginia - US,Up,200,18,2,16,350,5,391,152440,104.18.9.189,-
172.105.0.109,October 9 2024 12:17:25 PM EDT,Toronto - CA,Up,200,371,1,11,128,5,516,152440,104.18.9.189,-
64.235.50.24,October 9 2024 12:17:25 PM EDT,Las Vegas - US,Up,200,23,8,19,418,8,476,152440,104.18.9.189,-
198.211.100.169,October 9 2024 12:12:21 PM EDT,New York - US,Up,200,15,2,14,490,3,525,152440,104.18.9.189,-
198.211.100.169,October 9 2024 12:07:17 PM EDT,New York - US,Up,200,21,1,13,395,1,432,152440,104.18.8.189,-
66.165.233.146,October 9 2024 12:02:15 PM EDT,New York - US,Up,200,53,2,12,388,5,460,152440,104.18.9.189,-
172.96.165.98,October 9 2024 11:57:13 AM EDT,New York - US,Up,200,17,2,10,311,5,345,152440,104.18.9.189,-
66.165.251.146,October 9 2024 11:52:09 AM EDT,New York - US,Up,200,82,2,11,404,6,506,152440,104.18.9.189,-
169.197.141.229,October 9 2024 11:47:06 AM EDT,New York - US,Up,200,14,1,10,307,5,337,152440,104.18.9.189,-
174.129.225.90,October 9 2024 11:47:06 AM EDT,Virginia - US,Up,200,37,2,13,292,6,350,152440,104.18.9.189,-
