Report Name: Log Report
Location IP,Collection Time,Location,Status,HTTP Status Code,DNS Response Time (ms),Connection Time (ms),SSL Handshake Time (ms),First Byte Time (ms),Download Time (ms),Response Time (ms),Content Length (B),Resolved IP,Reason
209.151.153.107,October 2 2024 11:10:21 AM EDT,New York - US,Up,200,11,1,9,57,14,93,638851,104.18.16.112,-
66.165.233.146,October 2 2024 11:04:56 AM EDT,New York - US,Up,200,45,2,11,75,24,157,638851,104.18.16.112,-
169.197.141.229,October 2 2024 10:59:35 AM EDT,New York - US,Up,200,25,1,12,55,15,109,637011,104.18.17.112,-
66.165.251.146,October 2 2024 10:54:13 AM EDT,New York - US,Up,200,45,2,10,48,16,122,637011,104.18.17.112,-
104.236.114.81,October 2 2024 10:48:51 AM EDT,New York - US,Up,200,30,1,19,51,16,117,637011,104.18.16.112,-
66.165.251.146,October 2 2024 10:43:31 AM EDT,New York - US,Up,200,47,2,20,46,15,131,637011,104.18.17.112,-
174.129.225.90,October 2 2024 10:43:31 AM EDT,Virginia - US,Up,200,49,1,11,47,16,124,637011,104.18.16.112,-
162.223.228.142,October 2 2024 10:43:31 AM EDT,Toronto - CA,Up,200,14,11,20,69,13,127,637011,104.18.16.112,-
64.235.50.24,October 2 2024 10:43:31 AM EDT,Las Vegas - US,Up,200,22,7,15,102,15,161,637011,104.18.17.112,-
209.151.153.107,October 2 2024 10:38:08 AM EDT,New York - US,Up,200,9,2,11,49,16,87,637011,104.18.17.112,-
104.236.114.81,October 2 2024 10:32:45 AM EDT,New York - US,Up,200,30,1,14,32,14,92,637011,104.18.16.112,-
66.165.251.146,October 2 2024 10:27:22 AM EDT,New York - US,Up,200,51,3,13,48,16,131,637011,104.18.17.112,-
104.236.16.22,October 2 2024 10:22:01 AM EDT,New York - US,Up,200,16,2,14,60,17,109,637011,104.18.17.112,-
169.197.141.229,October 2 2024 10:16:39 AM EDT,New York - US,Up,200,27,1,11,32,15,86,637011,104.18.17.112,-
198.211.100.169,October 2 2024 10:11:15 AM EDT,New York - US,Up,200,29,4,15,46,20,114,637011,104.18.16.112,-
75.101.151.107,October 2 2024 10:11:15 AM EDT,Virginia - US,Up,200,7,1,13,108,17,146,637011,104.18.17.112,-
162.223.228.142,October 2 2024 10:11:15 AM EDT,Toronto - CA,Up,200,12,12,22,65,16,127,637011,104.18.16.112,-
45.10.22.81,October 2 2024 10:11:15 AM EDT,Las Vegas - US,Up,200,14,9,20,116,16,175,637011,104.18.17.112,-
198.211.100.169,October 2 2024 10:05:54 AM EDT,New York - US,Up,200,28,2,12,65,16,124,637011,104.18.16.112,-
66.165.233.146,October 2 2024 10:00:29 AM EDT,New York - US,Up,200,46,2,10,1730,15,1803,637011,104.18.16.112,-
66.165.251.146,October 2 2024 9:55:01 AM EDT,New York - US,Up,200,47,2,13,67,19,148,637021,104.18.16.112,-
104.236.114.81,October 2 2024 9:49:38 AM EDT,New York - US,Up,200,36,2,16,55,18,128,637021,104.18.17.112,-
172.96.165.98,October 2 2024 9:44:18 AM EDT,New York - US,Up,200,24,2,10,49,16,101,637021,104.18.16.112,-
172.96.165.98,October 2 2024 9:38:56 AM EDT,New York - US,Up,200,26,2,14,52,17,111,637021,104.18.16.112,-
207.244.104.49,October 2 2024 9:38:56 AM EDT,Virginia - US,Up,200,5,1,13,48,16,84,637021,104.18.17.112,-
162.223.228.142,October 2 2024 9:38:56 AM EDT,Toronto - CA,Up,200,25,11,28,90,31,185,637021,104.18.16.112,-
64.235.50.24,October 2 2024 9:38:56 AM EDT,Las Vegas - US,Up,200,21,8,16,112,17,174,637021,104.18.16.112,-
66.165.233.146,October 2 2024 9:33:30 AM EDT,New York - US,Up,200,44,2,9,52,16,124,637021,104.18.16.112,-
209.151.153.107,October 2 2024 9:28:10 AM EDT,New York - US,Up,200,11,2,10,85,15,123,637021,104.18.16.112,-
104.236.114.81,October 2 2024 9:22:49 AM EDT,New York - US,Up,200,26,7,13,62,29,137,637021,104.18.17.112,-
104.236.16.22,October 2 2024 9:17:31 AM EDT,New York - US,Up,200,17,2,13,50,28,110,637021,104.18.16.112,-
45.58.47.160,October 2 2024 9:12:12 AM EDT,New York - US,Up,200,48,3,77,52,64,244,637021,104.18.16.112,-
66.165.233.146,October 2 2024 9:06:51 AM EDT,New York - US,Up,200,45,2,12,44,16,119,637021,104.18.17.112,-
23.105.39.121,October 2 2024 9:06:51 AM EDT,Virginia - US,Up,200,8,2,11,91,18,130,637021,104.18.17.112,-
172.105.0.109,October 2 2024 9:06:51 AM EDT,Toronto - CA,Up,200,73,1,9,55,14,153,637021,104.18.16.112,-
45.10.22.81,October 2 2024 9:06:51 AM EDT,Las Vegas - US,Up,200,13,9,20,113,14,169,637021,104.18.17.112,-
45.58.47.160,October 2 2024 9:01:26 AM EDT,New York - US,Up,200,42,2,63,74,24,205,637021,104.18.16.112,-
198.211.100.169,October 2 2024 8:56:01 AM EDT,New York - US,Up,200,37,2,11,2099,24,2173,637021,104.18.17.112,-
66.165.251.146,October 2 2024 8:50:41 AM EDT,New York - US,Up,200,62,2,28,49,22,163,638469,104.18.16.112,-
209.151.153.107,October 2 2024 8:45:19 AM EDT,New York - US,Up,200,15,6,9,32,11,73,638469,104.18.17.112,-
172.96.165.98,October 2 2024 8:39:56 AM EDT,New York - US,Up,200,24,10,14,52,19,119,638469,104.18.17.112,-
172.96.165.98,October 2 2024 8:34:30 AM EDT,New York - US,Up,200,25,1,10,40,15,91,638469,104.18.17.112,-
207.244.104.49,October 2 2024 8:34:30 AM EDT,Virginia - US,Up,200,7,1,12,44,15,80,638469,104.18.17.112,-
159.203.37.151,October 2 2024 8:34:30 AM EDT,Toronto - CA,Up,200,74,1,12,53,16,156,638469,104.18.17.112,-
45.10.22.81,October 2 2024 8:34:30 AM EDT,Las Vegas - US,Up,200,13,11,17,109,17,168,638469,104.18.17.112,-
104.236.16.22,October 2 2024 8:29:06 AM EDT,New York - US,Up,200,15,1,12,45,18,92,638469,104.18.17.112,-
209.151.153.107,October 2 2024 8:23:47 AM EDT,New York - US,Up,200,10,1,11,54,15,91,638469,104.18.16.112,-
169.197.141.229,October 2 2024 8:18:29 AM EDT,New York - US,Up,200,24,1,11,42,20,99,638469,104.18.17.112,-
45.58.47.160,October 2 2024 8:13:08 AM EDT,New York - US,Up,200,129,6,18,42,27,222,638469,104.18.16.112,-
66.165.233.146,October 2 2024 8:07:47 AM EDT,New York - US,Up,200,46,4,16,47,13,126,638469,104.18.16.112,-
66.165.233.146,October 2 2024 8:02:29 AM EDT,New York - US,Up,200,44,1,14,37,15,111,638469,104.18.17.112,-
207.244.104.233,October 2 2024 8:02:29 AM EDT,Virginia - US,Up,200,5,1,12,67,17,102,638469,104.18.17.112,-
165.22.238.144,October 2 2024 8:02:29 AM EDT,Toronto - CA,Up,200,50,1,13,59,14,138,638469,104.18.17.112,-
45.10.22.81,October 2 2024 8:02:29 AM EDT,Las Vegas - US,Up,200,15,9,17,115,15,172,638469,104.18.16.112,-
66.165.233.146,October 2 2024 7:57:11 AM EDT,New York - US,Up,200,47,3,9,38,15,112,638469,104.18.17.112,-
66.165.233.146,October 2 2024 7:51:53 AM EDT,New York - US,Up,200,47,2,10,60,19,138,638469,104.18.17.112,-
172.96.165.98,October 2 2024 7:46:37 AM EDT,New York - US,Up,200,27,1,10,37,15,90,637022,104.18.16.112,-
104.236.114.81,October 2 2024 7:41:22 AM EDT,New York - US,Up,200,13,2,13,32,12,72,637022,104.18.16.112,-
104.236.114.81,October 2 2024 7:36:07 AM EDT,New York - US,Up,200,52,4,43,35,14,148,637022,104.18.16.112,-
172.96.165.98,October 2 2024 7:30:49 AM EDT,New York - US,Up,200,25,2,9,31,13,80,637022,104.18.17.112,-
75.101.151.107,October 2 2024 7:30:49 AM EDT,Virginia - US,Up,200,39,1,9,40,20,110,637022,104.18.17.112,-
134.195.196.243,October 2 2024 7:30:49 AM EDT,Toronto - CA,Up,200,40,1,8,51,14,114,637022,104.18.17.112,-
45.10.22.81,October 2 2024 7:30:49 AM EDT,Las Vegas - US,Up,200,12,9,16,112,14,163,637022,104.18.17.112,-
45.58.47.160,October 2 2024 7:25:31 AM EDT,New York - US,Up,200,99,5,32,111,59,307,637022,104.18.17.112,-
209.151.153.107,October 2 2024 7:20:14 AM EDT,New York - US,Up,200,11,2,10,37,13,73,637022,104.18.17.112,-
66.165.233.146,October 2 2024 7:14:57 AM EDT,New York - US,Up,200,45,2,9,38,13,107,637022,104.18.17.112,-
104.236.114.81,October 2 2024 7:09:39 AM EDT,New York - US,Up,200,30,2,12,35,15,94,637022,104.18.17.112,-
66.165.251.146,October 2 2024 7:04:23 AM EDT,New York - US,Up,200,48,2,22,128,14,214,637022,104.18.17.112,-
66.165.251.146,October 2 2024 6:59:03 AM EDT,New York - US,Up,200,46,3,25,101,17,192,637022,104.18.17.112,-
23.105.39.121,October 2 2024 6:59:03 AM EDT,Virginia - US,Up,200,9,9,12,56,15,101,637022,104.18.17.112,-
162.223.228.142,October 2 2024 6:59:03 AM EDT,Toronto - CA,Up,200,13,11,20,52,13,109,637022,104.18.17.112,-
64.235.50.24,October 2 2024 6:59:03 AM EDT,Las Vegas - US,Up,200,19,8,16,100,13,156,637022,104.18.16.112,-
66.165.251.146,October 2 2024 6:53:47 AM EDT,New York - US,Up,200,48,2,10,38,13,111,637022,104.18.17.112,-
198.211.100.169,October 2 2024 6:48:29 AM EDT,New York - US,Up,200,23,2,12,1536,14,1587,637022,104.18.16.112,-
172.96.165.98,October 2 2024 6:43:13 AM EDT,New York - US,Up,200,13,2,13,45,13,86,637013,104.18.17.112,-
66.165.251.146,October 2 2024 6:37:59 AM EDT,New York - US,Up,200,46,1,24,35,14,121,637013,104.18.16.112,-
66.165.253.194,October 2 2024 6:32:42 AM EDT,New York - US,Up,200,44,2,14,36,13,109,637013,104.18.16.112,-
66.165.251.146,October 2 2024 6:27:23 AM EDT,New York - US,Up,200,45,2,10,34,14,105,637013,104.18.16.112,-
23.105.39.121,October 2 2024 6:27:23 AM EDT,Virginia - US,Up,200,8,1,10,36,13,69,637013,104.18.17.112,-
162.223.228.142,October 2 2024 6:27:23 AM EDT,Toronto - CA,Up,200,12,11,19,50,14,106,637013,104.18.17.112,-
64.235.50.24,October 2 2024 6:27:23 AM EDT,Las Vegas - US,Up,200,33,7,17,105,15,177,637013,104.18.17.112,-
169.197.141.229,October 2 2024 6:22:11 AM EDT,New York - US,Up,200,24,1,10,32,12,79,637013,104.18.16.112,-
104.236.114.81,October 2 2024 6:16:57 AM EDT,New York - US,Up,200,24,1,16,35,14,90,637013,104.18.17.112,-
104.236.16.22,October 2 2024 6:11:44 AM EDT,New York - US,Up,200,15,1,11,32,18,77,637013,104.18.16.112,-
66.165.253.194,October 2 2024 6:06:28 AM EDT,New York - US,Up,200,62,3,19,42,15,141,637013,104.18.17.112,-
104.236.16.22,October 2 2024 6:01:13 AM EDT,New York - US,Up,200,13,3,11,37,13,77,637013,104.18.17.112,-
198.211.100.169,October 2 2024 5:55:54 AM EDT,New York - US,Up,200,28,2,10,49,12,101,637013,104.18.16.112,-
108.62.123.84,October 2 2024 5:55:54 AM EDT,Virginia - US,Up,200,7,1,12,75,23,118,637013,104.18.16.112,-
162.223.228.142,October 2 2024 5:55:54 AM EDT,Toronto - CA,Up,200,47,11,18,49,13,138,637013,104.18.17.112,-
45.10.22.81,October 2 2024 5:55:54 AM EDT,Las Vegas - US,Up,200,12,9,16,112,14,163,637013,104.18.16.112,-
169.197.141.229,October 2 2024 5:50:40 AM EDT,New York - US,Up,200,24,7,15,40,14,100,637013,104.18.17.112,-
104.236.114.81,October 2 2024 5:45:20 AM EDT,New York - US,Up,200,13,3,15,2231,12,2274,637013,104.18.16.112,-
209.151.153.107,October 2 2024 5:40:03 AM EDT,New York - US,Up,200,9,1,11,40,13,74,637020,104.18.16.112,-
198.211.100.169,October 2 2024 5:34:48 AM EDT,New York - US,Up,200,29,1,10,31,14,86,637020,104.18.16.112,-
66.165.251.146,October 2 2024 5:29:31 AM EDT,New York - US,Up,200,47,1,17,37,14,117,637020,104.18.17.112,-
209.151.153.107,October 2 2024 5:24:13 AM EDT,New York - US,Up,200,10,2,9,43,18,82,637020,104.18.16.112,-
131.153.220.98,October 2 2024 5:24:13 AM EDT,Virginia - US,Up,200,7,1,20,31,15,74,637020,104.18.16.112,-
165.22.238.144,October 2 2024 5:24:13 AM EDT,Toronto - CA,Up,200,29,1,10,37,12,89,637020,104.18.16.112,-
64.235.50.24,October 2 2024 5:24:13 AM EDT,Las Vegas - US,Up,200,22,8,16,116,14,176,637020,104.18.17.112,-
104.236.114.81,October 2 2024 5:18:58 AM EDT,New York - US,Up,200,13,5,13,45,14,90,637020,104.18.16.112,-
66.165.233.146,October 2 2024 5:13:42 AM EDT,New York - US,Up,200,46,2,13,43,16,120,637020,104.18.16.112,-
198.211.100.169,October 2 2024 5:08:25 AM EDT,New York - US,Up,200,26,1,12,37,15,91,637020,104.18.16.112,-
198.211.100.169,October 2 2024 5:03:08 AM EDT,New York - US,Up,200,25,1,14,36,13,90,637020,104.18.17.112,-
66.165.233.146,October 2 2024 4:57:49 AM EDT,New York - US,Up,200,46,2,8,33,14,103,637020,104.18.16.112,-
66.165.253.194,October 2 2024 4:52:34 AM EDT,New York - US,Up,200,42,3,19,36,13,113,637020,104.18.16.112,-
207.244.103.237,October 2 2024 4:52:34 AM EDT,Virginia - US,Up,200,9,2,11,59,15,96,637020,104.18.16.112,-
172.105.0.109,October 2 2024 4:52:34 AM EDT,Toronto - CA,Up,200,169,1,8,54,13,246,637020,104.18.16.112,-
45.10.22.81,October 2 2024 4:52:34 AM EDT,Las Vegas - US,Up,200,78,9,19,113,14,233,637020,104.18.17.112,-
104.236.114.81,October 2 2024 4:47:18 AM EDT,New York - US,Up,200,26,3,16,39,13,98,637020,104.18.17.112,-
172.96.165.98,October 2 2024 4:41:59 AM EDT,New York - US,Up,200,26,1,13,1581,13,1634,637020,104.18.17.112,-
172.96.165.98,October 2 2024 4:36:42 AM EDT,New York - US,Up,200,22,1,17,32,13,86,637014,104.18.17.112,-
66.165.251.146,October 2 2024 4:31:27 AM EDT,New York - US,Up,200,46,1,16,35,13,112,637014,104.18.16.112,-
104.236.114.81,October 2 2024 4:26:08 AM EDT,New York - US,Up,200,24,2,12,27,14,79,637014,104.18.17.112,-
66.165.233.146,October 2 2024 4:20:40 AM EDT,New York - US,Up,200,46,5,13,41,14,119,637014,104.18.17.112,-
174.129.225.90,October 2 2024 4:20:40 AM EDT,Virginia - US,Up,200,14,2,9,41,10,76,637014,104.18.17.112,-
165.22.238.144,October 2 2024 4:20:40 AM EDT,Toronto - CA,Up,200,28,1,12,37,12,90,637014,104.18.17.112,-
45.10.22.81,October 2 2024 4:20:40 AM EDT,Las Vegas - US,Up,200,14,9,23,537,13,596,637014,104.18.16.112,-
66.165.233.146,October 2 2024 4:15:22 AM EDT,New York - US,Up,200,45,2,9,67,15,138,637014,104.18.16.112,-
45.58.47.160,October 2 2024 4:09:53 AM EDT,New York - US,Up,200,85,4,15,32,271,408,637014,104.18.16.112,-
66.165.233.146,October 2 2024 4:04:32 AM EDT,New York - US,Up,200,45,3,12,34,14,108,637014,104.18.16.112,-
104.236.114.81,October 2 2024 3:59:08 AM EDT,New York - US,Up,200,13,2,19,29,13,76,637014,104.18.17.112,-
104.236.114.81,October 2 2024 3:53:50 AM EDT,New York - US,Up,200,12,1,12,31,12,68,637014,104.18.17.112,-
209.151.153.107,October 2 2024 3:48:35 AM EDT,New York - US,Up,200,10,6,10,43,14,83,637014,104.18.17.112,-
75.101.151.107,October 2 2024 3:48:35 AM EDT,Virginia - US,Up,200,13,2,12,53,13,93,637014,104.18.16.112,-
159.203.37.151,October 2 2024 3:48:35 AM EDT,Toronto - CA,Up,200,67,1,11,49,12,140,637014,104.18.17.112,-
45.10.22.81,October 2 2024 3:48:35 AM EDT,Las Vegas - US,Up,200,14,9,18,109,14,164,637014,104.18.16.112,-
66.165.253.194,October 2 2024 3:43:18 AM EDT,New York - US,Up,200,61,2,12,33,13,121,637014,104.18.16.112,-
209.151.153.107,October 2 2024 3:38:02 AM EDT,New York - US,Up,200,9,1,9,1614,12,1646,637014,104.18.17.112,-
198.211.100.169,October 2 2024 3:32:47 AM EDT,New York - US,Up,200,27,3,10,35,13,88,637017,104.18.16.112,-
45.58.47.160,October 2 2024 3:27:29 AM EDT,New York - US,Up,200,98,4,17,34,15,168,637017,104.18.17.112,-
104.236.16.22,October 2 2024 3:22:13 AM EDT,New York - US,Up,200,11,1,12,38,15,77,637017,104.18.17.112,-
66.165.253.194,October 2 2024 3:17:00 AM EDT,New York - US,Up,200,64,1,11,42,13,132,637017,104.18.17.112,-
207.244.103.237,October 2 2024 3:17:00 AM EDT,Virginia - US,Up,200,4,2,11,52,18,87,637017,104.18.16.112,-
134.195.196.243,October 2 2024 3:17:00 AM EDT,Toronto - CA,Up,200,13,1,23,70,12,120,637017,104.18.16.112,-
64.235.50.24,October 2 2024 3:17:00 AM EDT,Las Vegas - US,Up,200,22,7,17,112,22,180,637017,104.18.16.112,-
66.165.251.146,October 2 2024 3:11:46 AM EDT,New York - US,Up,200,48,5,26,43,13,135,637017,104.18.17.112,-
66.165.233.146,October 2 2024 3:06:31 AM EDT,New York - US,Up,200,61,3,9,35,14,122,637017,104.18.16.112,-
66.165.233.146,October 2 2024 3:01:16 AM EDT,New York - US,Up,200,48,2,14,33,14,111,637017,104.18.17.112,-
66.165.251.146,October 2 2024 2:55:57 AM EDT,New York - US,Up,200,45,2,11,31,15,104,637017,104.18.17.112,-
104.236.114.81,October 2 2024 2:50:43 AM EDT,New York - US,Up,200,25,1,19,31,14,90,637017,104.18.17.112,-
172.96.165.98,October 2 2024 2:45:29 AM EDT,New York - US,Up,200,25,2,11,33,11,82,637017,104.18.17.112,-
131.153.220.98,October 2 2024 2:45:29 AM EDT,Virginia - US,Up,200,12,1,22,51,15,101,637017,104.18.16.112,-
134.195.196.243,October 2 2024 2:45:29 AM EDT,Toronto - CA,Up,200,64,1,11,54,13,143,637017,104.18.17.112,-
64.235.50.24,October 2 2024 2:45:29 AM EDT,Las Vegas - US,Up,200,22,7,15,112,14,170,637017,104.18.17.112,-
172.96.165.98,October 2 2024 2:40:15 AM EDT,New York - US,Up,200,24,1,9,32,13,80,637017,104.18.17.112,-
66.165.253.194,October 2 2024 2:34:59 AM EDT,New York - US,Up,200,42,1,8,2797,18,2866,637017,104.18.17.112,-
209.151.153.107,October 2 2024 2:29:47 AM EDT,New York - US,Up,200,7,2,8,33,14,64,637022,104.18.17.112,-
104.236.114.81,October 2 2024 2:24:35 AM EDT,New York - US,Up,200,28,2,10,30,14,84,637022,104.18.17.112,-
104.236.114.81,October 2 2024 2:19:24 AM EDT,New York - US,Up,200,13,2,17,40,14,86,637022,104.18.16.112,-
169.197.141.229,October 2 2024 2:14:10 AM EDT,New York - US,Up,200,23,1,9,29,14,76,637022,104.18.16.112,-
207.244.104.233,October 2 2024 2:14:10 AM EDT,Virginia - US,Up,200,5,1,13,150,20,189,637022,104.18.16.112,-
172.105.0.109,October 2 2024 2:14:10 AM EDT,Toronto - CA,Up,200,72,1,8,32,14,127,637022,104.18.17.112,-
45.10.22.81,October 2 2024 2:14:10 AM EDT,Las Vegas - US,Up,200,15,9,17,44,16,101,637022,104.18.17.112,-
209.151.153.107,October 2 2024 2:08:59 AM EDT,New York - US,Up,200,9,2,9,34,13,67,637022,104.18.17.112,-
45.58.47.160,October 2 2024 2:03:48 AM EDT,New York - US,Up,200,94,9,19,38,10,170,637022,104.18.17.112,-
104.236.114.81,October 2 2024 1:58:35 AM EDT,New York - US,Up,200,16,2,14,44,11,87,637022,104.18.17.112,-
66.165.251.146,October 2 2024 1:53:25 AM EDT,New York - US,Up,200,68,5,11,39,13,136,637022,104.18.17.112,-
172.96.165.98,October 2 2024 1:48:10 AM EDT,New York - US,Up,200,13,2,19,37,13,84,637022,104.18.16.112,-
169.197.141.229,October 2 2024 1:42:57 AM EDT,New York - US,Up,200,21,2,14,42,12,91,637022,104.18.17.112,-
75.101.151.107,October 2 2024 1:42:57 AM EDT,Virginia - US,Up,200,27,1,10,54,15,107,637022,104.18.17.112,-
172.105.0.109,October 2 2024 1:42:57 AM EDT,Toronto - CA,Up,200,71,2,8,53,13,147,637022,104.18.16.112,-
45.10.22.81,October 2 2024 1:42:57 AM EDT,Las Vegas - US,Up,200,14,8,21,114,14,172,637022,104.18.17.112,-
66.165.251.146,October 2 2024 1:37:43 AM EDT,New York - US,Up,200,47,2,10,34,13,107,637022,104.18.17.112,-
209.151.153.107,October 2 2024 1:32:24 AM EDT,New York - US,Up,200,9,2,9,2203,13,2236,637022,104.18.16.112,-
45.58.47.160,October 2 2024 1:26:58 AM EDT,New York - US,Up,200,132,5,29,34,11,211,637027,104.18.16.112,-
209.151.153.107,October 2 2024 1:21:47 AM EDT,New York - US,Up,200,9,1,9,30,16,66,637027,104.18.16.112,-
209.151.153.107,October 2 2024 1:16:33 AM EDT,New York - US,Up,200,8,2,12,31,12,65,637027,104.18.17.112,-
104.236.114.81,October 2 2024 1:11:16 AM EDT,New York - US,Up,200,26,2,12,36,15,91,637027,104.18.16.112,-
108.62.123.84,October 2 2024 1:11:16 AM EDT,Virginia - US,Up,200,8,1,14,42,17,82,637027,104.18.17.112,-
165.22.238.144,October 2 2024 1:11:16 AM EDT,Toronto - CA,Up,200,30,1,11,66,12,121,637027,104.18.17.112,-
45.10.22.81,October 2 2024 1:11:16 AM EDT,Las Vegas - US,Up,200,45,9,22,163,15,254,637027,104.18.17.112,-
66.165.253.194,October 2 2024 1:06:05 AM EDT,New York - US,Up,200,42,2,19,36,11,111,637027,104.18.17.112,-
172.96.165.98,October 2 2024 1:00:45 AM EDT,New York - US,Up,200,26,2,9,33,13,83,637027,104.18.16.112,-
66.165.233.146,October 2 2024 12:55:27 AM EDT,New York - US,Up,200,47,3,11,42,14,117,637027,104.18.16.112,-
198.211.100.169,October 2 2024 12:50:10 AM EDT,New York - US,Up,200,14,2,12,29,13,70,637027,104.18.17.112,-
66.165.251.146,October 2 2024 12:44:42 AM EDT,New York - US,Up,200,47,3,10,44,14,118,637027,104.18.16.112,-
45.58.47.160,October 2 2024 12:39:25 AM EDT,New York - US,Up,200,72,5,20,43,11,151,637027,104.18.17.112,-
174.129.225.90,October 2 2024 12:39:25 AM EDT,Virginia - US,Up,200,35,1,11,62,16,125,637027,104.18.16.112,-
165.22.238.144,October 2 2024 12:39:25 AM EDT,Toronto - CA,Up,200,11,1,10,60,12,94,637027,104.18.17.112,-
64.235.50.24,October 2 2024 12:39:25 AM EDT,Las Vegas - US,Up,200,23,8,15,116,15,177,637027,104.18.17.112,-
104.236.114.81,October 2 2024 12:34:10 AM EDT,New York - US,Up,200,27,1,13,43,14,98,637027,104.18.17.112,-
66.165.251.146,October 2 2024 12:28:46 AM EDT,New York - US,Up,200,46,3,14,1486,14,1563,637027,104.18.16.112,-
104.236.16.22,October 2 2024 12:23:29 AM EDT,New York - US,Up,200,44,56,25,43,9,177,638941,104.18.17.112,-
66.165.253.194,October 2 2024 12:18:12 AM EDT,New York - US,Up,200,44,2,19,34,14,113,638941,104.18.17.112,-
66.165.253.194,October 2 2024 12:13:01 AM EDT,New York - US,Up,200,42,1,10,55,12,121,638941,104.18.17.112,-
209.151.153.107,October 2 2024 12:07:47 AM EDT,New York - US,Up,200,8,2,11,43,13,77,638941,104.18.17.112,-
174.129.225.90,October 2 2024 12:07:47 AM EDT,Virginia - US,Up,200,12,2,8,63,11,96,638941,104.18.17.112,-
165.22.238.144,October 2 2024 12:07:47 AM EDT,Toronto - CA,Up,200,50,1,12,48,19,131,638941,104.18.17.112,-
45.10.22.81,October 2 2024 12:07:47 AM EDT,Las Vegas - US,Up,200,13,8,19,79,16,135,638941,104.18.16.112,-
169.197.141.229,October 2 2024 12:02:30 AM EDT,New York - US,Up,200,28,0,11,34,12,86,638941,104.18.16.112,-
198.211.100.169,October 1 2024 11:57:12 PM EDT,New York - US,Up,200,14,9,14,36,15,88,638941,104.18.17.112,-
66.165.233.146,October 1 2024 11:51:59 PM EDT,New York - US,Up,200,47,2,13,35,13,111,638941,104.18.17.112,-
172.96.165.98,October 1 2024 11:46:47 PM EDT,New York - US,Up,200,13,2,15,41,15,86,638941,104.18.17.112,-
104.236.16.22,October 1 2024 11:41:32 PM EDT,New York - US,Up,200,15,5,11,45,13,89,638941,104.18.17.112,-
66.165.251.146,October 1 2024 11:36:18 PM EDT,New York - US,Up,200,46,3,10,36,14,109,638941,104.18.16.112,-
207.244.97.125,October 1 2024 11:36:18 PM EDT,Virginia - US,Up,200,4,2,13,81,18,118,638941,104.18.16.112,-
172.105.0.109,October 1 2024 11:36:18 PM EDT,Toronto - CA,Up,200,210,1,10,58,13,292,638941,104.18.16.112,-
64.235.50.24,October 1 2024 11:36:18 PM EDT,Las Vegas - US,Up,200,22,8,27,123,16,196,638941,104.18.17.112,-
209.151.153.107,October 1 2024 11:31:02 PM EDT,New York - US,Up,200,9,1,12,57,17,96,638941,104.18.17.112,-
66.165.233.146,October 1 2024 11:25:42 PM EDT,New York - US,Up,200,61,3,9,32,13,118,637014,104.18.16.112,-
104.236.114.81,October 1 2024 11:20:27 PM EDT,New York - US,Up,200,26,5,13,44,9,97,637014,104.18.17.112,-
172.96.165.98,October 1 2024 11:15:12 PM EDT,New York - US,Up,200,25,3,15,36,17,96,637014,104.18.17.112,-
